user_id,id
47762,17
47762,32
47762,16
47762,14
47762,21
47762,9
47762,25
47762,40
47762,46
20774,10
20774,45
20774,34
20774,6
20774,40
20774,25
20774,46
20774,32
20774,20
20774,2
20774,1
20774,28
20774,26
20774,43
20774,38
20774,15
20774,4
20774,18
20774,27
20774,42
20774,35
20774,9
277066,2
277066,47
277066,17
277066,28
277066,9
277066,38
277066,20
277066,40
277066,32
277066,25
559728,47
559728,6
559728,9
559728,20
559728,46
559728,15
559728,23
559728,1
559728,8
559728,21
1083988,43
1083988,3
951032,20
951032,46
951032,32
951032,14
951032,27
951032,1
109578,44
109578,14
109578,2
109578,13
109578,18
109578,48
109578,32
109578,25
109578,20
1485649,17
1485649,36
1485649,15
1485649,10
1485649,11
1485649,34
1485649,39
1485649,46
1485649,41
1485649,6
563767,19
1412519,6
1412519,23
1412519,46
1412519,10
1412519,2
758600,41
758600,46
758600,14
758600,44
758600,43
758600,25
758600,28
758600,23
382848,6
382848,16
382848,21
382848,14
382848,19
382848,12
382848,48
382848,28
382848,47
382848,26
55749,3
55749,17
512741,27
512741,18
283909,10
283909,35
283909,20
283909,5
283909,9
283909,29
283909,2
283909,27
1356979,1
1356979,45
1356979,44
1356979,42
1356979,48
1356979,36
1356979,26
1356979,28
1039979,45
1039979,42
1039979,2
1039979,25
1039979,20
1039979,16
1039979,32
1039979,19
1039979,13
1039979,43
1039979,3
1039979,8
1039979,28
1039979,29
615265,13
615265,39
307186,20
307186,32
307186,2
307186,25
307186,39
1160546,32
1160546,40
1160546,45
1160546,2
1160546,13
1160546,34
1160546,37
1160546,23
766409,3
766409,9
766409,22
766409,6
766409,26
766409,37
766409,13
766409,2
766409,40
1070699,32
1070699,46
1070699,40
1070699,5
1070699,1
1070699,41
148801,28
148801,26
148801,36
148801,9
148801,48
148801,41
148801,38
148801,19
1480682,16
1480682,10
1480682,2
1480682,26
1480682,41
1480682,8
1480682,48
1480682,12
1480682,45
1480682,44
1480682,42
708345,36
708345,34
708345,13
708345,45
1125766,36
1125766,10
1125766,23
1125766,45
1125766,44
1125766,37
1125766,34
1125766,46
756662,7
756662,3
756662,8
756662,12
756662,20
756662,40
756662,43
756662,21
97627,2
97627,40
97627,37
1406832,38
1406832,43
1406832,9
224660,6
224660,26
224660,9
848529,25
848529,40
848529,46
848529,38
848529,7
848529,36
848529,34
848529,13
848529,28
848529,41
1162371,34
1162371,19
1162371,32
1162371,40
1162371,24
1162371,8
1162371,9
1162371,43
1162371,42
1162371,14
1162371,46
1162371,27
418893,20
418893,25
418893,17
418893,6
418893,2
418893,47
63394,42
63394,10
63394,19
63394,25
63394,32
63394,46
63394,38
63394,17
63394,40
1144106,17
861456,32
861456,46
861456,28
861456,4
415325,36
415325,29
415325,44
415325,43
415325,19
415325,15
415325,24
415325,1
415325,32
415325,2
995670,44
995670,1
995670,40
995670,32
995670,47
318380,1
318380,31
318380,2
318380,30
318380,34
318380,13
318380,9
318380,23
318380,25
318380,38
318380,6
318380,47
318380,5
618914,1
618914,22
618914,17
618914,15
618914,9
618914,23
618914,2
618914,10
618914,16
618914,48
439101,38
439101,5
439101,11
439101,39
439101,34
439101,6
439101,47
439101,17
439101,2
439101,20
439101,30
441110,28
441110,2
441110,44
441110,45
441110,1
441110,39
441110,37
441110,34
441110,16
441110,21
441110,36
441110,42
1400620,6
1400620,1
1400620,37
1400620,39
1070646,9
1070646,17
1070646,47
1070646,4
1070646,20
1070646,41
1070646,39
1070646,43
1070646,19
1070646,34
1070646,24
1070646,7
1070646,6
1070646,28
1070646,26
1070646,18
1070646,27
1070646,42
1446933,13
1446933,40
1446933,25
1446933,46
1446933,43
850336,3
850336,28
850336,29
850336,20
850336,39
850336,22
850336,2
850336,25
1265225,41
1265225,10
1265225,42
1265225,48
1265225,43
1265225,38
55577,20
55577,44
55577,28
55577,2
55577,42
55577,48
55577,37
55577,1
55577,24
55577,17
55577,40
55577,16
55577,32
55577,25
1257483,11
1257483,22
1257483,14
1257483,48
1257483,43
1257483,8
1257483,9
1257483,24
1257483,2
1257483,45
1257483,39
503385,38
503385,25
503385,6
503385,14
503385,8
503385,16
503385,15
503385,39
503385,23
503385,37
503385,4
503385,5
503385,27
1415108,2
1415108,45
1415108,42
1415108,44
1415108,46
1415108,20
1415108,32
1415108,37
1415108,6
1415108,10
1415108,29
1415108,35
1415108,48
1415108,14
1415108,16
1415108,38
1415108,1
1415108,26
1415108,27
1436581,17
1436581,47
1436581,45
1436581,44
1436581,20
1436581,43
1436581,42
1436581,5
1436581,25
1436581,31
1436581,33
2945,25
2945,40
2945,42
2945,45
370752,2
370752,47
370752,6
370752,41
370752,46
370752,20
370752,33
370752,34
333998,9
333998,46
333998,38
333998,1
333998,40
333998,39
333998,34
333998,2
950139,46
950139,34
950139,3
870147,16
870147,27
870147,18
870147,13
870147,37
870147,40
191410,36
191410,42
191410,10
191410,44
191410,34
191410,28
191410,27
191410,45
191410,31
191410,4
475202,29
475202,15
475202,36
475202,2
475202,44
475202,9
475202,38
475202,6
475202,21
475202,45
475202,39
475202,19
448790,46
448790,32
448790,18
448790,41
448790,9
448790,16
448790,1
448790,40
448790,47
448790,3
448790,2
448790,44
448790,14
1155318,46
1155318,32
1155318,23
1230402,25
1230402,19
1230402,12
1230402,17
1230402,9
1230402,20
1230402,36
1230402,41
1230402,16
954646,46
954646,40
954646,48
954646,14
954646,47
954646,17
954646,27
954646,2
694922,41
694922,43
694922,20
694922,29
694922,44
694922,10
694922,32
1299309,39
1299309,48
1299309,2
1299309,38
1299309,22
1299309,36
513302,47
513302,33
513302,38
513302,35
513302,26
513302,17
180378,28
180378,3
180378,38
180378,23
98694,30
98694,2
98694,18
98694,10
98694,25
98694,45
98694,39
98694,34
98694,37
98694,14
98694,27
98694,42
98694,3
944070,18
944070,44
944070,10
1325557,27
1325557,18
1325557,35
1325557,41
1325557,36
1325557,22
1325557,3
1325557,21
1325557,1
1325557,47
1276707,34
1276707,17
1276707,36
1276707,22
465869,38
465869,45
465869,22
465869,4
465869,46
465869,44
465869,27
465869,3
465869,1
465869,20
362211,26
362211,28
362211,27
362211,2
362211,39
362211,14
362211,48
362211,44
988260,22
988260,39
988260,9
988260,4
533874,13
533874,37
533874,34
533874,26
533874,28
533874,47
533874,11
533874,17
533874,38
533874,16
533874,31
533874,40
533874,29
981926,1
981926,45
981926,31
981926,34
981926,6
981926,47
981926,38
981926,23
827406,6
827406,43
827406,44
827406,33
827406,10
827406,38
827406,32
827406,2
827406,1
827406,16
827406,47
827406,26
827406,20
1231533,18
1231533,42
1231533,27
1231533,17
1231533,6
1231533,38
1231533,29
382641,33
382641,8
382641,13
382641,34
382641,22
382641,27
382641,44
382641,2
382641,20
382641,32
382641,43
382641,9
382641,36
665142,12
665142,13
665142,28
665142,26
665142,47
665142,27
665142,43
665142,32
665142,41
665142,11
665142,17
665142,29
665142,19
665142,14
665142,42
665142,45
665142,10
665142,9
564188,19
564188,31
564188,3
85951,10
85951,45
85951,44
85951,42
85951,2
85951,34
85951,13
85951,26
85951,28
85951,27
174152,25
174152,28
174152,42
174152,23
174152,16
174152,45
174152,2
174152,10
1019231,43
1019231,9
1019231,10
1019231,41
1019231,29
1019231,46
1019231,23
1019231,3
1019231,38
1019231,26
1019231,34
927815,38
927815,9
927815,14
927815,48
927815,16
927815,17
927815,20
768943,20
768943,16
768943,35
768943,26
768943,41
768943,47
768943,3
768943,1
768943,19
1027983,6
1027983,1
1027983,9
1045167,35
1304090,1
1304090,2
1304090,40
1304090,3
1304090,38
1304090,4
1248036,12
1248036,43
1248036,38
1248036,23
1248036,26
1248036,15
1248036,17
1248036,14
1248036,42
1182128,25
1182128,40
1182128,31
1182128,23
1182128,38
1182128,15
1182128,9
768503,8
768503,38
768503,2
768503,10
768503,3
768503,5
768503,17
768503,25
768503,42
768503,44
768503,47
768503,31
768503,40
768503,21
426773,1
426773,43
426773,23
426773,9
426773,38
426773,8
426773,26
426773,47
258492,42
258492,28
258492,1
258492,2
258492,44
891356,2
891356,42
891356,25
891356,46
891356,17
891356,20
891356,1
891356,37
891356,8
1059465,2
1059465,25
1059465,9
1059465,38
1059465,13
1059465,1
1059465,28
1193847,27
1193847,8
1127304,25
1127304,34
1127304,37
1127304,13
1127304,22
1127304,2
1127304,20
1127304,4
1127304,1
1127304,44
1127304,40
1127304,43
1127304,38
1127304,26
1127304,33
1127304,15
1127304,35
1127304,27
863718,34
863718,2
863718,42
863718,19
863718,17
863718,41
863718,3
863718,38
863718,9
863718,31
863718,1
863718,10
863718,7
863718,15
863718,44
863718,29
863718,35
863718,32
863718,21
965075,44
965075,18
965075,37
965075,39
965075,29
965075,35
965075,2
965075,42
965075,36
965075,47
965075,25
1121617,4
1121617,1
1121617,44
1121617,9
1121617,43
1121617,7
1121617,24
1121617,2
486541,5
486541,15
486541,24
486541,7
486541,20
337296,40
649380,3
649380,14
649380,21
649380,45
649380,2
649380,17
649380,47
649380,29
649380,43
222259,25
222259,44
222259,48
222259,42
222259,2
222259,9
222259,43
222259,40
365309,27
365309,9
365309,42
365309,2
365309,46
365309,25
1172916,32
1172916,29
1172916,37
1172916,34
1172916,13
1116835,15
1116835,36
1116835,37
1116835,18
1116835,39
1116835,25
1116835,40
1116835,13
56902,40
56902,17
56902,6
56902,1
56902,29
56902,39
56902,2
56902,32
56902,16
56902,46
56902,18
56902,21
56902,23
56902,15
56902,33
56902,14
56902,38
56902,3
1463598,41
1463598,40
1463598,20
1463598,25
1463598,2
1463598,42
1463598,44
477122,20
477122,46
477122,25
477122,32
477122,40
477122,17
477122,47
933970,46
933970,13
933970,38
933970,28
933970,3
933970,10
933970,23
933970,36
933970,17
1224801,37
1224801,13
1224801,6
1224801,47
1224801,17
1224801,42
1224801,34
1224801,2
1224801,9
619386,33
619386,17
619386,13
619386,1
619386,7
619386,43
619386,15
668170,47
668170,39
668170,13
668170,30
668170,26
668170,41
668170,36
668170,38
668170,23
668170,14
668170,8
1200281,44
1200281,20
1200281,17
1200281,36
1200281,6
1200281,47
825991,16
990728,3
990728,6
990728,17
990728,28
990728,46
990728,40
394214,6
394214,44
859868,36
859868,47
859868,6
859868,20
859868,45
859868,15
1179876,17
1179876,3
1179876,2
1179876,38
1179876,41
1179876,1
1179876,9
1179876,27
1179876,25
1179876,20
1215020,35
1215020,20
1068569,30
1068569,5
1068569,1
1068569,13
1068569,43
1068569,15
1068569,19
1068569,35
1068569,29
1068569,48
1068569,24
1068569,40
843800,26
843800,10
843800,38
843800,9
843800,2
843800,25
843800,39
843800,34
843800,6
843800,20
92775,33
92775,7
92775,6
92775,21
92775,25
92775,20
92775,17
92775,47
92775,26
92775,16
92775,46
92775,40
851943,29
851943,48
851943,8
851943,2
851943,39
851943,31
851943,1
851943,21
851943,23
925353,24
925353,22
925353,7
925353,20
925353,13
925353,30
925353,43
925353,9
925353,42
925353,21
925353,36
925353,45
925353,10
925353,6
925353,34
925353,1
925353,39
892440,20
892440,32
892440,25
892440,34
892440,13
892440,37
892440,44
892440,10
536143,13
536143,39
536143,46
536143,32
964837,2
964837,32
964837,25
964837,41
964837,46
964837,27
550777,13
550777,41
550777,42
550777,45
550777,18
550777,27
550777,17
550777,39
550777,34
550777,37
550777,47
550777,10
550777,7
550777,16
420832,13
420832,10
420832,9
420832,38
420832,43
420832,42
420832,33
420832,26
420832,28
420832,6
420832,8
420832,16
999679,44
999679,22
999679,43
999679,25
999679,46
999679,30
999679,6
999679,47
999679,15
999679,28
999679,5
999679,2
999679,31
1484448,34
1484448,27
1484448,17
1484448,29
1484448,3
1484448,16
1484448,25
1484448,44
1484448,46
1484448,47
1484448,1
399015,47
399015,6
348673,20
348673,25
348673,9
348673,43
348673,6
236132,1
236132,45
913685,42
913685,26
913685,28
913685,27
913685,29
921701,8
921701,29
921701,6
921701,44
921701,4
921701,20
921701,48
921701,16
921701,41
921701,28
921701,2
921701,34
539303,1
539303,29
539303,39
539303,44
539303,2
539303,38
539303,9
539303,45
539303,42
539303,10
539303,12
144390,22
144390,17
144390,15
144390,21
144390,25
144390,40
144390,23
144390,27
144390,37
144390,38
144390,34
144390,20
144390,24
144390,14
144390,31
144390,1
334394,11
334394,21
334394,14
334394,22
334394,17
334394,13
334394,38
334394,20
334394,25
334394,2
334394,39
334394,37
334394,34
334394,36
334394,3
334394,4
334394,16
1095960,25
1095960,45
1095960,2
1095960,10
1095960,21
1095960,23
1095960,9
1095960,27
205638,46
205638,5
205638,6
205638,33
205638,37
205638,26
205638,17
205638,12
205638,22
205638,14
205638,42
205638,35
205638,13
205638,36
205638,2
205638,39
926204,44
926204,45
926204,47
926204,6
926204,23
926204,32
926204,2
926204,42
926204,1
926204,22
926204,20
1113145,28
1113145,2
1113145,44
1113145,45
1113145,42
1113145,26
1113145,14
1113145,22
1113145,36
1113145,17
1113145,41
1113145,23
1113145,46
1113145,8
1113145,48
230741,7
230741,23
1158288,24
1158288,33
1158288,26
1158288,6
1158288,1
1158288,34
1158288,3
1158288,16
1158288,48
1158288,32
1158288,46
611209,36
611209,25
611209,46
611209,37
879167,48
879167,21
879167,2
879167,18
879167,28
879167,8
879167,19
879167,12
879167,38
211488,31
211488,44
211488,2
724355,1
724355,4
724355,25
724355,40
724355,20
724355,33
724355,43
724355,46
724355,32
395775,34
395775,14
395775,1
395775,8
395775,46
395775,29
395775,44
395775,45
395775,2
395775,42
1106211,10
1106211,45
1106211,23
1106211,2
1106211,34
682411,43
682411,23
682411,38
682411,10
682411,45
1263469,10
1263469,2
1263469,3
1263469,45
1263469,46
1263469,44
1263469,23
1263469,43
729480,35
729480,19
729480,12
729480,40
729480,32
729480,46
1453690,43
1453690,38
1453690,20
1453690,37
1093117,13
1093117,9
1093117,46
1093117,1
1093117,3
1093117,17
1093117,47
1093117,38
1093117,26
1093117,22
1093117,11
1362461,37
1362461,13
1362461,16
1362461,9
1362461,23
1362461,43
1362461,46
1362461,26
1362461,2
1362461,42
1362461,45
1362461,44
1183104,21
1183104,6
1183104,40
1183104,20
1183104,42
1183104,14
1183104,13
1183104,34
1183104,37
1183104,39
1183104,36
1183104,25
1183104,19
1183104,32
1183104,27
1183104,9
854047,28
854047,2
854047,39
854047,48
854047,37
854047,34
854047,21
854047,46
854047,3
854047,8
854047,47
297830,41
297830,28
297830,17
297830,31
297830,22
297830,46
297830,40
219509,47
219509,3
219509,9
219509,16
219509,42
219509,7
219509,17
1086396,27
1086396,8
1086396,44
1086396,10
1086396,6
1086396,32
1086396,21
1086396,42
1086396,46
1086396,36
1086396,45
1086396,37
1086396,39
617922,44
617922,42
617922,18
617922,23
617922,17
617922,38
617922,39
617922,15
1199286,21
1199286,39
1199286,30
1199286,5
1199286,24
1199286,42
1199286,37
1199286,32
1199286,16
1199286,43
1199286,12
1199286,41
1199286,2
1434792,17
1434792,22
1434792,34
1434792,18
382210,32
382210,20
382210,36
382210,13
382210,1
382210,22
382210,17
382210,40
382210,39
811721,23
811721,28
811721,26
811721,16
811721,21
811721,42
811721,4
811721,10
811721,18
1050968,39
1050968,37
1050968,24
1050968,6
1050968,17
1050968,31
1050968,30
1050968,48
1050968,32
1050968,46
1050968,41
1050968,47
1050968,2
1050968,44
602000,45
602000,2
602000,34
602000,37
602000,3
602000,13
602000,46
1083810,2
1083810,10
1083810,13
1083810,34
1083810,39
1083810,42
1083810,45
1083810,44
1083810,27
1083810,19
1083810,21
1083810,8
1288314,48
1288314,8
1288314,21
1288314,16
1288314,14
1288314,20
1288314,2
1288314,17
1288314,23
80023,20
80023,25
80023,32
80023,34
80023,26
80023,1
80023,4
140495,25
140495,32
140495,1
140495,48
140495,36
140495,35
883420,3
883420,16
883420,8
883420,37
883420,13
883420,35
883420,2
883420,10
886804,39
886804,37
886804,46
886804,17
886804,8
886804,33
179813,28
179813,23
179813,3
179813,22
179813,1
179813,26
1312563,40
1312563,44
1312563,47
1312563,2
1312563,22
1312563,23
1312563,4
1312563,5
1312563,35
768621,22
768621,45
768621,43
768621,9
768621,38
768621,20
768621,25
768621,2
115539,40
115539,20
115539,15
115539,45
115539,14
115539,2
115539,44
945309,44
945309,45
945309,5
945309,16
945309,48
945309,4
945309,2
945309,42
945309,34
105014,10
105014,42
105014,17
105014,6
105014,47
1403516,38
1403516,1
1403516,44
1403516,41
1403516,36
1403516,34
1403516,20
1403516,28
1403516,35
1403516,18
363557,26
363557,1
363557,3
363557,48
363557,44
363557,21
363557,43
363557,46
363557,32
363557,2
390487,4
390487,38
390487,23
390487,47
390487,7
390487,48
390487,8
390487,21
390487,2
390487,17
390487,39
390487,13
390487,25
390487,30
390487,11
390487,18
1268429,29
1268429,13
1268429,36
1268429,43
1268429,1
1268429,44
1268429,23
1268429,48
1268429,21
446416,7
446416,25
446416,20
446416,10
125338,13
125338,4
125338,9
125338,6
125338,33
125338,25
125338,32
125338,46
125338,20
125338,23
1019113,2
1019113,28
1019113,9
1019113,7
1019113,24
1019113,33
1019113,48
19373,43
19373,23
19373,9
19373,13
19373,6
19373,47
19373,8
19373,44
19373,30
1091849,29
1091849,26
1091849,23
1091849,35
1091849,7
1091849,41
1087771,40
1087771,43
1087771,38
1087771,8
1087771,16
1087771,14
1087771,12
1087771,29
1087771,41
1087771,47
885235,20
885235,2
885235,1
885235,16
885235,48
885235,45
885235,29
885235,6
885235,35
885235,42
1328290,25
1328290,23
887991,19
887991,30
887991,29
887991,44
887991,20
887991,1
887991,26
887991,40
887991,32
887991,4
887991,23
1421157,39
1421157,13
1421157,28
1421157,37
553435,20
553435,30
553435,37
553435,10
553435,21
553435,41
339747,12
339747,22
339747,45
339747,6
339747,20
339747,40
339747,18
323303,8
323303,23
323303,32
323303,40
323303,34
323303,37
323303,35
323303,29
323303,12
323303,48
323303,11
323303,41
323303,46
43101,37
43101,2
43101,24
43101,12
43101,39
43101,18
661605,25
661605,16
661605,23
661605,43
661605,9
661605,4
661605,18
677383,45
677383,2
677383,17
677383,6
1265018,38
1265018,28
536581,2
536581,42
536581,27
536581,40
536581,20
536581,32
536581,25
536581,10
536581,38
536581,46
536581,19
536581,23
536581,37
536581,39
536581,13
1355575,37
1355575,10
1355575,45
1355575,44
1218583,1
1218583,39
1218583,26
1218583,6
1218583,47
884916,2
884916,44
884916,10
884916,30
884916,20
884916,39
884916,34
598591,2
598591,16
598591,13
598591,39
539640,27
539640,47
539640,22
539640,25
539640,1
539640,45
539640,28
539640,6
539640,46
539640,32
539640,10
539640,44
627453,29
627453,12
627453,23
627453,43
627453,15
627453,2
627453,1
627453,6
627453,34
193689,47
193689,7
193689,2
193689,38
193689,32
193689,20
193689,25
193689,1
193689,40
193689,13
397901,4
397901,7
397901,27
397901,22
397901,36
397901,20
397901,13
397901,8
397901,16
397901,41
397901,39
397901,38
397901,43
397901,42
397901,44
397901,45
1314476,41
1314476,45
1314476,47
1314476,25
1314476,7
1153733,22
1153733,20
1153733,3
1153733,46
1188866,43
1046308,29
1046308,21
1046308,16
1046308,8
1046308,13
1046308,26
1046308,2
1046308,39
1046308,34
1046308,28
1046308,43
1046308,9
1046308,42
76741,10
76741,45
76741,48
76741,8
76741,41
76741,1
76741,3
76741,42
76741,22
76741,26
76741,39
76741,38
76741,9
938062,1
938062,6
938062,28
938062,45
938062,38
938062,2
938062,47
938062,37
938062,20
938062,25
938062,10
938062,43
938062,3
469636,44
469636,2
469636,45
469636,4
469636,43
887740,1
887740,29
887740,42
887740,10
887740,45
887740,46
887740,37
887740,34
887740,43
887740,7
887740,5
887740,44
887740,2
1072922,25
1072922,31
1072922,43
1072922,47
1072922,17
1072922,2
1072922,32
1072922,20
1072922,23
1072922,36
1072922,27
1072922,6
1072922,8
1072922,16
1072922,21
1072922,37
1072922,35
1072922,45
1072922,44
139701,32
139701,2
139701,13
139701,25
139701,9
139701,23
139701,40
139701,20
139701,1
139701,31
139701,7
1116829,28
1116829,45
1116829,43
1116829,9
909317,39
909317,37
353527,17
353527,44
353527,20
353527,46
353527,23
1368551,45
1368551,47
1368551,29
1368551,39
1368551,37
1368551,28
1368551,20
1368551,25
1368551,3
1368551,9
1368551,6
1368551,15
1368551,7
1368551,23
1368551,40
101208,45
101208,10
101208,2
101208,17
101208,47
101208,36
101208,11
101208,34
896004,46
896004,25
896004,26
896004,28
896004,41
896004,3
896004,34
896004,21
896004,1
143024,41
143024,17
143024,6
143024,2
143024,45
143024,46
143024,11
143024,32
143024,44
884514,26
884514,46
884514,20
1438204,48
1438204,2
1438204,44
1438204,10
1330010,45
1330010,25
1330010,32
1330010,46
1330010,40
1330010,41
1330010,44
1174846,41
1174846,17
1174846,10
1174846,42
1174846,35
828306,48
596838,37
596838,18
596838,27
596838,39
596838,4
596838,30
712138,34
712138,26
712138,41
412987,9
412987,43
412987,34
412987,13
412987,31
412987,5
412987,37
412987,20
412987,40
1374223,28
1374223,25
1374223,20
1374223,46
1374223,34
132982,28
132982,27
132982,17
132982,41
490301,21
490301,25
490301,6
988809,6
988809,44
988809,42
988809,21
988809,43
988809,9
988809,18
988809,13
988809,3
988809,34
988809,20
988809,26
988809,11
988809,30
988809,1
988809,17
1327944,37
1327944,39
1327944,25
1327944,46
1327944,41
1327944,23
1327944,27
1327944,47
1327944,6
1327944,26
1327944,33
109578,32
109578,14
109578,48
109578,11
109578,25
109578,8
109578,43
109578,17
109578,16
129662,25
129662,46
129662,6
129662,20
129662,32
129662,13
198106,34
198106,39
198106,42
198106,45
198106,16
103267,5
103267,32
103267,39
103267,37
103267,19
55977,20
55977,40
55977,46
55977,17
55977,47
55977,6
55977,45
55977,23
55977,8
1488275,9
1488275,3
1488275,1
1488275,17
1488275,47
1488275,26
1488275,25
1488275,46
1488275,4
1488275,42
1488275,44
1488275,27
1488275,22
1488275,12
1131876,46
1131876,42
1131876,2
1131876,41
1131876,43
1131876,38
1131876,36
1131876,18
1131876,16
1131876,47
1131876,10
1193734,41
1193734,34
1193734,37
1186647,2
1186647,44
1186647,41
1186647,28
1186647,13
1186647,7
1186647,3
1081296,26
1081296,46
950379,21
950379,26
91435,20
91435,7
91435,2
91435,42
91435,41
91435,3
91435,13
91435,28
91435,47
91435,8
91435,36
366155,3
366155,25
366155,48
366155,14
366155,40
366155,34
366155,13
366155,17
366155,26
808160,47
808160,30
808160,21
808160,19
808160,9
808160,28
808160,43
808160,10
808160,45
808160,36
808160,41
808160,27
808160,1
808160,12
1020843,13
1020843,10
1020843,1
1020843,25
1020843,48
1020843,42
640423,43
640423,10
640423,42
640423,39
640423,14
640423,16
640423,34
640423,32
640423,40
640423,25
640423,13
232024,17
232024,6
232024,45
232024,10
232024,16
232024,2
232024,44
232024,41
232024,28
232024,47
232024,33
232024,4
232024,37
31580,34
31580,39
48967,35
48967,20
1001709,2
1001709,45
1001709,48
1001709,15
91590,32
91590,37
91590,43
91590,34
91590,13
248776,2
248776,42
248776,9
248776,25
248776,34
248776,6
248776,47
248776,28
248776,14
248776,7
248776,23
248776,46
248776,32
248776,20
248776,48
248776,41
248776,44
1372823,2
1372823,32
1372823,25
1372823,13
1372823,37
1372823,26
1372823,39
1372823,19
1372823,12
1372823,6
1372823,46
1372823,23
1372823,34
166849,47
166849,2
166849,3
166849,4
166849,48
166849,14
1329178,43
1329178,23
1329178,46
1329178,40
1329178,21
1329178,16
1329178,24
1329178,14
1329178,47
751544,19
751544,7
751544,18
751544,43
751544,34
751544,9
751544,39
751544,46
751544,37
751544,11
751544,14
751544,42
751544,45
751544,2
1004978,30
1004978,34
1004978,32
1004978,2
1004978,10
1004978,1
1004978,6
1004978,14
1362315,43
1362315,19
1362315,23
700328,21
700328,22
700328,19
96472,27
96472,44
599499,34
599499,37
599499,32
599499,19
599499,3
599499,13
599499,39
599499,44
599499,16
249118,37
249118,3
249118,1
249118,9
249118,38
249118,44
249118,2
278368,42
278368,40
278368,25
278368,33
1387057,26
1387057,28
1387057,41
1387057,22
1387057,40
1387057,14
1387057,47
1387057,13
1387057,39
1150529,41
1150529,28
1150529,46
291688,40
291688,6
291688,39
291688,43
291688,14
291688,16
291688,19
291688,2
291688,18
291688,21
460519,27
460519,45
460519,42
1365281,17
1365281,9
1365281,43
1365281,46
1365281,32
1365281,6
1365281,13
532865,20
532865,25
532865,46
532865,1
532865,31
373566,9
373566,33
373566,2
373566,24
373566,44
69516,23
69516,42
69516,9
69516,38
69516,43
342540,2
342540,34
342540,37
1203503,2
1203503,43
1203503,20
1203503,40
1203503,28
1284412,39
1284412,8
1284412,24
1284412,14
1284412,21
1284412,38
1284412,28
1476850,15
1476850,26
1476850,6
1476850,17
1476850,27
251742,25
251742,46
251742,20
251742,35
251742,44
251742,32
936444,42
936444,41
936444,47
936444,6
936444,17
936444,10
936444,3
122640,25
122640,40
122640,46
122640,32
122640,17
122640,2
122640,1
122640,12
244419,32
244419,20
244419,8
244419,29
244419,15
244419,41
244419,17
244419,10
244419,24
547447,38
547447,43
547447,23
547447,45
547447,33
547447,47
547447,32
1090209,28
1090209,3
1090209,44
1090209,39
1090209,10
1090209,35
1090209,38
1090209,32
1090209,25
1090209,27
1090209,18
1090209,47
1090209,17
1090209,6
649671,23
649671,34
649671,13
649671,39
649671,43
649671,38
649671,9
649671,1
649671,10
709772,42
709772,6
709772,39
709772,22
709772,33
709772,26
709772,3
709772,47
709772,10
709772,46
709772,25
709772,32
709772,40
709772,20
1037945,16
1037945,9
1037945,1
1037945,24
1037945,34
1037945,23
1037945,35
1037945,43
1037945,28
1037945,26
1037945,46
121610,23
121610,31
121610,10
121610,45
121610,35
121610,38
121610,44
121610,25
121610,2
121610,43
489563,42
489563,45
489563,30
489563,17
489563,6
489563,41
1325669,2
1325669,39
1325669,23
1325669,10
1325669,11
1325669,4
1325669,45
176936,22
176936,39
176936,21
176936,43
176936,23
176936,2
176936,8
176936,13
176936,16
176936,29
176936,42
1229565,22
1229565,8
1229565,48
1229565,10
1229565,15
1307789,42
1307789,2
1307789,10
1307789,44
1307789,34
1307789,39
1307789,37
1307789,48
1307789,8
1307789,45
1477332,13
1477332,37
1477332,3
1477332,42
1477332,9
479858,15
479858,18
479858,38
479858,9
479858,16
1451612,46
1451612,10
1451612,42
1451612,37
1451612,39
815369,16
815369,27
815369,43
815369,37
815369,13
815369,36
1338691,38
1338691,46
1338691,43
1338691,31
1338691,6
1338691,25
1338691,40
1338691,44
1338691,48
1338691,8
1338691,27
1338691,35
812735,35
812735,28
812735,34
812735,39
812735,32
1303893,23
1303893,42
1303893,7
1303893,46
1303893,32
1195447,45
1195447,20
1195447,40
1195447,32
1195447,24
1195447,43
1195447,6
1195447,27
1171304,2
1171304,36
1171304,39
1171304,37
1171304,34
1180156,6
1180156,22
395370,8
395370,27
395370,37
395370,44
395370,17
395370,39
395370,25
395370,43
485208,44
485208,42
485208,34
485208,20
485208,37
485208,13
485208,2
485208,21
485208,14
485208,41
485208,45
485208,48
1061801,25
1061801,17
1061801,2
1061801,3
503189,47
503189,29
503189,8
503189,16
503189,14
503189,48
503189,6
1308036,1
1308036,45
1308036,43
1308036,37
1308036,20
1308036,4
1308036,12
1308036,6
1308036,47
1043856,1
1043856,32
1043856,25
1043856,20
1043856,21
1043856,10
1043856,23
444098,39
444098,34
542949,6
542949,17
542949,10
542949,11
542949,5
542949,47
542949,43
542949,44
542949,39
542949,19
477534,5
477534,46
365386,42
365386,44
365386,29
365386,41
365386,14
365386,46
365386,11
365386,1
154884,12
154884,20
154884,46
154884,22
154884,41
154884,44
154884,10
154884,17
154884,6
154884,47
154884,42
1197494,25
1197494,40
1197494,13
1197494,45
1197494,5
423156,28
423156,2
423156,27
423156,18
423156,37
423156,46
423156,32
423156,35
423156,14
423156,1
423156,15
423156,16
423156,42
643929,44
643929,26
643929,2
643929,21
1279266,27
1279266,32
1279266,17
1279266,6
1279266,36
1279266,39
1422129,38
1422129,10
1422129,2
1422129,45
